"gov","minoria","pmdb","psd","psdb","pt","TIPO","pps","pr","prp","resultado"
"Não","Não","Sim","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",259.671654124645
"Sim","Liberado","Sim","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",263.989018260215
"Não","Liberado","Sim","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",270.177692135642
"Sim","Sim","Não","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",243.138528669457
"Não","Sim","Não","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",240.643208008269
"Sim","Não","Não","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",212.094974019195
"Não","Não","Não","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",212.567981911579
"Sim","Liberado","Não","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",224.474542860473
"Não","Liberado","Não","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",226.620620716227
"Sim","Sim","Liberado","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",267.588731467193
"Não","Sim","Liberado","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",265.911369704074
"Sim","Não","Liberado","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",235.740848386052
"Não","Não","Liberado","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",240.097742452983
"Sim","Liberado","Liberado","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",246.680418814631
"Não","Liberado","Liberado","Liberado","Sim","Não","PEC","Não","Liberado","Liberado",253.601787606837
"Sim","Sim","Sim","Sim","Não","Não","PEC","Não","Liberado","Liberado",276.628182944258
"Não","Sim","Sim","Sim","Não","Não","PEC","Não","Liberado","Liberado",271.727205736988
"Sim","Não","Sim","Sim","Não","Não","PEC","Não","Liberado","Liberado",237.714580006873
"Não","Não","Sim","Sim","Não","Não","PEC","Não","Liberado","Liberado",240.787007742939
"Sim","Liberado","Sim","Sim","Não","Não","PEC","Não","Liberado","Liberado",244.888346956279
"Não","Liberado","Sim","Sim","Não","Não","PEC","Não","Liberado","Liberado",250.59972575908
"Sim","Sim","Não","Sim","Não","Não","PEC","Não","Liberado","Liberado",228.983093861796
"Não","Sim","Não","Sim","Não","Não","PEC","Não","Liberado","Liberado",220.491828924617
"Sim","Não","Não","Sim","Não","Não","PEC","Não","Liberado","Liberado",196.749262184135
"Não","Não","Não","Sim","Não","Não","PEC","Não","Liberado","Liberado",190.135924304576
"Sim","Liberado","Não","Sim","Não","Não","PEC","Não","Liberado","Liberado",207.783504176884
"Não","Liberado","Não","Sim","Não","Não","PEC","Não","Liberado","Liberado",202.480038377097
"Sim","Sim","Liberado","Sim","Não","Não","PEC","Não","Liberado","Liberado",252.506443010935
"Não","Sim","Liberado","Sim","Não","Não","PEC","Não","Liberado","Liberado",247.863466719971
"Sim","Não","Liberado","Sim","Não","Não","PEC","Não","Liberado","Liberado",219.021112838153
"Não","Não","Liberado","Sim","Não","Não","PEC","Não","Liberado","Liberado",219.32462747549
"Sim","Liberado","Liberado","Sim","Não","Não","PEC","Não","Liberado","Liberado",230.392974241356
"Não","Liberado","Liberado","Sim","Não","Não","PEC","Não","Liberado","Liberado",232.931443376047
"Sim","Sim","Sim","Não","Não","Não","PEC","Não","Liberado","Liberado",257.329078191899
"Não","Sim","Sim","Não","Não","Não","PEC","Não","Liberado","Liberado",244.027319981348
"Sim","Não","Sim","Não","Não","Não","PEC","Não","Liberado","Liberado",222.915361981662
"Não","Não","Sim","Não","Não","Não","PEC","Não","Liberado","Liberado",215.641579882646
"Sim","Liberado","Sim","Não","Não","Não","PEC","Não","Liberado","Liberado",233.350300105407
"Não","Liberado","Sim","Não","Não","Não","PEC","Não","Liberado","Liberado",227.888977945734
"Sim","Sim","Não","Não","Não","Não","PEC","Não","Liberado","Liberado",198.805089311738
"Não","Sim","Não","Não","Não","Não","PEC","Não","Liberado","Liberado",181.007297719105
"Sim","Não","Não","Não","Não","Não","PEC","Não","Liberado","Liberado",166.719747033861
"Não","Não","Não","Não","Não","Não","PEC","Não","Liberado","Liberado",148.572487681413
"Sim","Liberado","Não","Não","Não","Não","PEC","Não","Liberado","Liberado",180.733832822636
"Não","Liberado","Não","Não","Não","Não","PEC","Não","Liberado","Liberado",163.198850454315
"Sim","Sim","Liberado","Não","Não","Não","PEC","Não","Liberado","Liberado",228.632216338829
"Não","Sim","Liberado","Não","Não","Não","PEC","Não","Liberado","Liberado",216.634547139822
"Sim","Não","Liberado","Não","Não","Não","PEC","Não","Liberado","Liberado",197.506806859274
"Não","Não","Liberado","Não","Não","Não","PEC","Não","Liberado","Liberado",188.287202007849
"Sim","Liberado","Liberado","Não","Não","Não","PEC","Não","Liberado","Liberado",211.310858484435
"Não","Liberado","Liberado","Não","Não","Não","PEC","Não","Liberado","Liberado",203.944040812497
"Sim","Sim","Sim","Liberado","Não","Não","PEC","Não","Liberado","Liberado",264.523782996539
"Não","Sim","Sim","Liberado","Não","Não","PEC","Não","Liberado","Liberado",258.145900653048
"Sim","Não","Sim","Liberado","Não","Não","PEC","Não","Liberado","Liberado",228.184696670432
"Não","Não","Sim","Liberado","Não","Não","PEC","Não","Liberado","Liberado",228.983103578573
"Sim","Liberado","Sim","Liberado","Não","Não","PEC","Não","Liberado","Liberado",237.022128322871
"Não","Liberado","Sim","Liberado","Não","Não","PEC","Não","Liberado","Liberado",240.244403228963
"Sim","Sim","Não","Liberado","Não","Não","PEC","Não","Liberado","Liberado",215.565626126444
"Não","Sim","Não","Liberado","Não","Não","PEC","Não","Liberado","Liberado",205.015277481616
"Sim","Não","Não","Liberado","Não","Não","PEC","Não","Liberado","Liberado",183.352194809515
"Não","Não","Não","Liberado","Não","Não","PEC","Não","Liberado","Liberado",174.434892054411
"Sim","Liberado","Não","Liberado","Não","Não","PEC","Não","Liberado","Liberado",196.594455079365
"Não","Liberado","Não","Liberado","Não","Não","PEC","Não","Liberado","Liberado",188.892265144774
"Sim","Sim","Liberado","Liberado","Não","Não","PEC","Não","Liberado","Liberado",241.218912110834
"Não","Sim","Liberado","Liberado","Não","Não","PEC","Não","Liberado","Liberado",235.258552112221
"Sim","Não","Liberado","Liberado","Não","Não","PEC","Não","Liberado","Liberado",208.574971071854
"Não","Não","Liberado","Liberado","Não","Não","PEC","Não","Liberado","Liberado",207.345729166979
"Sim","Liberado","Liberado","Liberado","Não","Não","PEC","Não","Liberado","Liberado",220.905806701899
"Não","Liberado","Liberado","Liberado","Não","Não","PEC","Não","Liberado","Liberado",221.859293368453
"Sim","Sim","Sim","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",278.176886753782
"Não","Sim","Sim","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",277.453274481577
"Sim","Não","Sim","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",239.357683816397
"Não","Não","Sim","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",246.662709820861
"Sim","Liberado","Sim","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",246.468170765802
"Não","Liberado","Sim","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",256.665747837002
"Sim","Sim","Não","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",233.154673082575
"Não","Sim","Não","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",229.178248261195
"Sim","Não","Não","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",202.223638374611
"Não","Não","Não","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",200.089573944184
"Sim","Liberado","Não","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",212.77118036736
"Não","Liberado","Não","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",212.329245159562
"Sim","Sim","Liberado","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",254.864135565047
"Não","Sim","Liberado","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",254.431169896794
"Sim","Não","Liberado","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",221.718538725599
"Não","Não","Liberado","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",226.28729731898
"Sim","Liberado","Liberado","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",232.877786795468
"Não","Liberado","Liberado","Sim","Liberado","Não","PEC","Não","Liberado","Liberado",239.841899886204
"Sim","Sim","Sim","Não","Liberado","Não","PEC","Não","Liberado","Liberado",258.146701049042
"Não","Sim","Sim","Não","Liberado","Não","PEC","Não","Liberado","Liberado",251.075024440223
"Sim","Não","Sim","Não","Liberado","Não","PEC","Não","Liberado","Liberado",224.931884838805
"Não","Não","Sim","Não","Liberado","Não","PEC","Não","Liberado","Liberado",224.108717674854
"Sim","Liberado","Sim","Não","Liberado","Não","PEC","Não","Liberado","Liberado",234.053442962549
"Não","Liberado","Sim","Não","Liberado","Não","PEC","Não","Liberado","Liberado",235.191669071276
"Sim","Sim","Não","Não","Liberado","Não","PEC","Não","Liberado","Liberado",205.164301865851
"Não","Sim","Não","Não","Liberado","Não","PEC","Não","Liberado","Liberado",194.943564628045
"Sim","Não","Não","Não","Liberado","Não","PEC","Não","Liberado","Liberado",175.348256557671
"Não","Não","Não","Não","Liberado","Não","PEC","Não","Liberado","Liberado",164.82465156005
"Sim","Liberado","Não","Não","Liberado","Não","PEC","Não","Liberado","Liberado",188.287309013113
"Não","Liberado","Não","Não","Liberado","Não","PEC","Não","Liberado","Liberado",178.726904809143
"Sim","Sim","Liberado","Não","Liberado","Não","PEC","Não","Liberado","Liberado",231.316242226275
"Não","Sim","Liberado","Não","Liberado","Não","PEC","Não","Liberado","Liberado",225.536466983312
"Sim","Não","Liberado","Não","Liberado","Não","PEC","Não","Liberado","Liberado",201.63443274672
"Não","Não","Liberado","Não","Liberado","Não","PEC","Não","Liberado","Liberado",198.935255184672
"Sim","Liberado","Liberado","Não","Liberado","Não","PEC","Não","Liberado","Liberado",214.256271038547
"Não","Liberado","Liberado","Não","Liberado","Não","PEC","Não","Liberado","Liberado",213.60161398932
"Sim","Sim","Sim","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",265.751853472729
"Não","Sim","Sim","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",264.294886064303
"Sim","Não","Sim","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",230.219667146623
"Não","Não","Sim","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",235.960222323161
"Sim","Liberado","Sim","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",238.157718799061
"Não","Liberado","Sim","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",246.473741973551
"Sim","Sim","Não","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",220.87057201389
"Não","Sim","Não","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",216.320935707082
"Sim","Não","Não","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",190.611270999992
"Não","Não","Não","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",187.715780582908
"Sim","Liberado","Não","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",202.759897936508
"Não","Liberado","Não","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",201.433110816128
"Sim","Sim","Liberado","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",243.81963799828
"Não","Sim","Liberado","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",242.796005289044
"Sim","Não","Liberado","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",212.151430292633
"Não","Não","Liberado","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",215.880149010469
"Sim","Liberado","Liberado","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",223.600052589345
"Não","Liberado","Liberado","Liberado","Liberado","Não","PEC","Não","Liberado","Liberado",229.705899878609
"Sim","Sim","Sim","Sim","Sim","Sim","PL","Não","Liberado","Liberado",298.846045873242
"Não","Sim","Sim","Sim","Sim","Sim","PL","Não","Liberado","Liberado",291.032186317527
"Sim","Não","Sim","Sim","Sim","Sim","PL","Não","Liberado","Liberado",266.336048367447
"Não","Não","Sim","Sim","Sim","Sim","PL","Não","Liberado","Liberado",266.034439403949
"Sim","Liberado","Sim","Sim","Sim","Sim","PL","Não","Liberado","Liberado",270.458116206544
"Não","Liberado","Sim","Sim","Sim","Sim","PL","Não","Liberado","Liberado",272.823649873198
"Sim","Sim","Não","Sim","Sim","Sim","PL","Não","Liberado","Liberado",249.408871544111
"Não","Sim","Não","Sim","Sim","Sim","PL","Não","Liberado","Liberado",246.483054020754
"Sim","Não","Não","Sim","Sim","Sim","PL","Não","Liberado","Liberado",221.832685201938
"Não","Não","Não","Sim","Sim","Sim","PL","Não","Liberado","Liberado",223.0709373997
"Sim","Liberado","Não","Sim","Sim","Sim","PL","Não","Liberado","Liberado",229.410829748847
"Não","Liberado","Não","Sim","Sim","Sim","PL","Não","Liberado","Liberado",231.645333269361
"Sim","Sim","Liberado","Sim","Sim","Sim","PL","Não","Liberado","Liberado",271.642693168758
"Não","Sim","Liberado","Sim","Sim","Sim","PL","Não","Liberado","Liberado",268.509902609067
"Sim","Não","Liberado","Sim","Sim","Sim","PL","Não","Liberado","Liberado",243.159047064597
"Não","Não","Liberado","Sim","Sim","Sim","PL","Não","Liberado","Liberado",245.15773860599
"Sim","Liberado","Liberado","Sim","Sim","Sim","PL","Não","Liberado","Liberado",249.174634349623
"Não","Liberado","Liberado","Sim","Sim","Sim","PL","Não","Liberado","Liberado",253.991501456191
"Sim","Sim","Sim","Não","Sim","Sim","PL","Não","Liberado","Liberado",272.324414782632
"Não","Sim","Sim","Não","Sim","Sim","PL","Não","Liberado","Liberado",262.934551769134
"Sim","Não","Sim","Não","Sim","Sim","PL","Não","Liberado","Liberado",246.055499970926
"Não","Não","Sim","Não","Sim","Sim","PL","Não","Liberado","Liberado",243.064101016369
"Sim","Liberado","Sim","Não","Sim","Sim","PL","Não","Liberado","Liberado",252.08694000129
"Não","Liberado","Sim","Não","Sim","Sim","PL","Não","Liberado","Liberado",251.184170868808
"Sim","Sim","Não","Não","Sim","Sim","PL","Não","Liberado","Liberado",225.570400698014
"Não","Sim","Não","Não","Sim","Sim","PL","Não","Liberado","Liberado",221.480441092343
"Sim","Não","Não","Não","Sim","Sim","PL","Não","Liberado","Liberado",199.572234471772
"Não","Não","Não","Não","Sim","Sim","PL","Não","Liberado","Liberado",198.430752952664
"Sim","Liberado","Não","Não","Sim","Sim","PL","Não","Liberado","Liberado",209.764614393174
"Não","Liberado","Não","Não","Sim","Sim","PL","Não","Liberado","Liberado",208.855036781394
"Sim","Sim","Liberado","Não","Sim","Sim","PL","Não","Liberado","Liberado",249.474441181888
"Não","Sim","Liberado","Não","Sim","Sim","PL","Não","Liberado","Liberado",245.218415980783
"Sim","Não","Liberado","Não","Sim","Sim","PL","Não","Liberado","Liberado",224.167536011257
"Não","Não","Liberado","Não","Sim","Sim","PL","Não","Liberado","Liberado",223.802037364215
"Sim","Liberado","Liberado","Não","Sim","Sim","PL","Não","Liberado","Liberado",232.038317849097
"Não","Liberado","Liberado","Não","Sim","Sim","PL","Não","Liberado","Liberado",233.992159597607
"Sim","Sim","Sim","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",278.413350252978
"Não","Sim","Sim","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",273.432071406294
"Sim","Não","Sim","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",249.048509071265
"Não","Não","Sim","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",250.992272235382
"Sim","Liberado","Sim","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",254.274418622929
"Não","Liberado","Sim","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",258.638647259745
"Sim","Sim","Não","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",233.582919010826
"Não","Sim","Não","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",234.521468521286
"Sim","Não","Não","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",206.025265930144
"Não","Não","Não","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",210.535638627169
"Sim","Liberado","Não","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",214.604404387998
"Não","Liberado","Não","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",220.323316767562
"Sim","Sim","Liberado","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",257.227143810076
"Não","Sim","Liberado","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",257.416764728647
"Sim","Não","Liberado","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",229.09586892112
"Não","Não","Liberado","Liberado","Sim","Sim","PL","Não","Liberado","Liberado",234.104767072886
